Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption,Month,PowerConsumptionXGB,PowerConsumptionCat
14.21,74.1,0.078,0.095,0.089,23020.53232,12,23767.074,22946.60511131665
14.28,74.0,0.076,0.048,0.152,23123.95437,12,23663.209,23148.49996711662
14.63,73.2,0.074,0.04,0.163,23355.13308,12,24043.56,23350.573032638647
14.76,71.3,0.076,0.048,0.141,23677.56654,12,23905.31,23700.45147691625
14.8,70.3,0.076,0.022,0.152,23349.04943,12,23888.666,23346.760915970728
14.59,72.0,0.076,0.04,0.152,22929.27757,12,23659.477,22860.20788716133
14.46,72.5,0.073,0.073,0.108,22643.34601,12,23690.99,22570.392451617998
14.46,72.5,0.074,0.077,0.089,22685.93156,12,23868.875,22633.294248462873
14.46,72.6,0.072,0.055,0.148,22722.43346,12,23485.95,22636.464503352912
14.49,72.3,0.074,0.113,0.119,22935.36122,12,23811.83,22862.96210721787
14.64,72.0,0.077,0.077,0.122,22904.94297,12,23525.643,22862.703887195195
14.74,71.1,0.074,0.048,0.185,22728.51711,12,23480.223,22622.869447212746
14.78,70.6,0.075,0.102,0.163,23300.38023,12,23906.44,23292.559607629682
14.76,70.8,0.076,0.615,0.597,23890.4943,12,24881.176,23781.557590954348
14.87,70.4,0.076,1.398,1.491,24358.93536,12,25245.158,24347.816295060344
14.98,69.36,0.074,3.616,3.749,24833.46008,12,25740.414,24851.639193861494
14.96,69.39,0.073,6.309,6.393,25423.57414,12,26173.574,25402.01159593709
14.93,69.76,0.074,9.34,9.53,25666.92015,12,26545.44,25663.718370983028
15.0,69.73,0.073,17.17,17.56,26488.21293,12,27717.05,26424.78644449369
15.1,69.23,0.073,22.99,23.4,27157.41445,12,27799.08,27134.889620495094
15.2,68.93,0.073,30.2,30.71,27753.61217,12,28421.445,27821.125002549183
15.34,68.26,0.074,43.74,43.93,28295.05703,12,28725.975,28442.020522046187
15.46,67.56,0.074,65.56,66.25,28562.73764,12,28776.984,28563.877574779348
15.59,67.29,0.073,84.3,83.9,28915.58935,12,29217.525,28876.0533820698
15.62,68.59,0.073,101.7,101.8,29286.69202,12,29546.533,29292.79775923995
15.55,70.1,0.073,138.3,124.0,29913.30798,12,30160.756,29967.908244261824
15.68,70.2,0.073,159.6,139.8,30144.48669,12,30219.994,30146.081891150156
15.84,69.69,0.074,148.0,141.1,30746.76806,12,30875.646,30710.797621984402
15.96,70.1,0.071,184.6,131.8,30953.61217,12,31103.105,30951.904937297244
16.25,70.1,0.072,277.6,130.3,30953.61217,12,31098.574,30948.000956760334
16.46,68.89,0.073,274.0,99.0,31294.29658,12,31463.074,31311.394653479467
16.91,66.39,0.073,395.5,140.3,31945.24715,12,32097.63,31864.77045144075
16.93,67.16,0.074,276.7,158.1,31902.6616,12,31957.96,31862.276217822407
16.86,67.26,0.071,239.3,130.3,32249.42966,12,32247.959,32151.93490845849
16.77,67.72,0.075,202.6,148.0,32225.09506,12,32107.488,32141.513023115876
17.05,67.76,0.072,374.7,154.0,32371.10266,12,32478.492,32382.248359474248
17.06,67.56,0.072,346.2,201.4,32261.59696,12,32346.06,32135.582421727122
17.15,67.62,0.073,401.3,152.4,32431.93916,12,32477.734,32421.41952888724
17.43,66.22,0.073,451.1,134.7,32790.87452,12,32879.113,32762.76948898349
17.36,65.75,0.074,252.6,146.3,32711.78707,12,32670.781,32606.01883919085
17.32,66.19,0.075,333.2,170.2,32821.29278,12,32789.023,32805.74340779907
17.47,65.62,0.071,406.7,137.6,32742.20532,12,32678.809,32762.480791128364
17.66,63.65,0.075,370.5,127.7,32590.11407,12,32596.875,32525.176591101255
17.79,60.08,0.073,406.1,145.3,32523.19392,12,32485.348,32481.30010275903
17.83,57.78,0.078,470.5,144.6,32571.86312,12,32164.375,32525.47156059068
17.85,57.38,0.075,311.5,129.2,32395.43726,12,32403.527,32391.264997233662
17.84,57.68,0.077,336.6,116.6,32304.18251,12,32116.45,32260.954722139184
17.92,56.78,0.075,356.9,99.1,31945.24715,12,31925.93,31869.795607971384
17.95,56.88,0.075,357.3,96.3,32413.68821,12,32411.652,32388.09322011656
17.73,57.18,0.078,301.2,84.3,32249.42966,12,31872.88,32155.46739792049
17.91,56.54,0.074,404.3,88.5,32371.10266,12,32265.13,32388.40080204081
17.86,55.44,0.077,358.2,85.1,32152.09125,12,32069.277,32119.140420743995
17.83,55.81,0.077,272.6,86.8,31987.8327,12,31754.31,31951.86368655637
17.71,59.28,0.074,191.7,92.7,31890.4943,12,32002.57,31785.26452628357
17.62,60.75,0.074,260.0,90.1,31744.48669,12,32055.37,31716.244023737087
17.56,63.62,0.075,335.1,88.2,31641.06464,12,31834.656,31609.625344202952
17.43,64.62,0.072,325.6,91.0,31732.31939,12,31940.814,31708.90459937845
17.33,65.19,0.073,295.6,88.8,31519.39163,12,31840.982,31488.154936493
17.33,65.22,0.073,305.6,84.4,31154.37262,12,31421.953,31150.17831294637
17.43,64.49,0.073,267.0,85.9,30941.44487,12,31268.828,30954.98900407933
17.33,65.19,0.075,240.4,99.3,30923.19392,12,31151.836,30948.595622857607
17.23,65.45,0.074,241.4,126.6,30977.94677,12,31146.371,31056.98268168276
17.28,67.06,0.074,216.3,156.9,31166.53992,12,31467.848,31146.364074482248
17.13,69.13,0.074,183.7,168.9,31458.55513,12,31572.785,31473.719353632692
17.09,69.66,0.073,235.5,252.8,32097.3384,12,32202.324,32050.800493677554
17.04,69.83,0.074,208.9,234.5,32717.87072,12,32669.395,32590.269805565873
17.09,70.8,0.072,171.9,194.8,33015.96958,12,33035.582,32909.380019022974
17.0,72.3,0.073,135.8,154.7,34336.12167,12,34041.395,34286.185672541054
16.89,72.6,0.072,122.0,140.3,37244.10646,12,36652.242,37240.382072744535
16.79,72.7,0.073,93.9,110.0,39890.4943,12,39355.523,39818.35476903042
16.65,73.2,0.073,37.83,39.63,40243.34601,12,39585.996,40166.658575903064
16.54,73.6,0.074,18.34,19.07,40243.34601,12,39782.12,40171.20125977134
16.43,73.0,0.077,8.14,8.47,40328.51711,12,39648.652,40357.764504503815
16.47,72.4,0.073,1.584,1.739,40730.03802,12,40418.457,40650.55433002728
16.44,73.8,0.073,0.454,0.56,40687.45247,12,39807.203,40651.15644052511
16.4,74.9,0.073,0.157,0.126,40687.45247,12,39844.48,40621.58211059692
16.36,75.9,0.072,0.062,0.126,40383.26996,12,39583.676,40324.13373059246
16.3,75.8,0.069,0.026,0.159,40358.93536,12,39236.03,40327.206646208804
16.32,75.8,0.068,0.051,0.141,40650.95057,12,39384.855,40625.71069751737
16.3,76.1,0.069,0.059,0.108,40584.03042,12,39832.062,40417.07330671607
16.23,76.0,0.069,0.044,0.108,40188.59316,12,39606.418,40144.426116912
16.23,75.9,0.067,0.084,0.13,39610.64639,12,38714.074,39663.29321693648
16.22,75.6,0.071,0.091,0.13,39555.89354,12,38727.582,39581.0437550836
16.26,75.1,0.074,0.051,0.089,39428.13688,12,38937.883,39424.01040004369
16.27,74.8,0.074,0.062,0.093,38990.11407,12,38647.473,38874.474846354904
16.29,74.5,0.07,0.037,0.145,39598.47909,12,38760.45,39581.20667750054
16.35,75.0,0.073,0.029,0.119,39799.23954,12,39071.098,39824.668609097396
16.31,75.4,0.072,0.04,0.137,39884.41065,12,39045.473,39828.44155900955
16.3,75.7,0.068,0.04,0.159,39561.97719,12,38206.473,39583.619716266265
16.24,75.7,0.069,0.048,0.152,39123.95437,12,38111.934,38988.48511485074
16.2,74.2,0.07,0.037,0.148,38485.1711,12,37435.934,38460.12375701626
16.35,70.3,0.07,0.037,0.122,38314.8289,12,37697.305,38358.897896757764
16.35,69.79,0.074,0.07,0.108,37779.46768,12,37230.125,37845.66118745129
16.43,70.2,0.074,0.029,0.104,37067.68061,12,36429.41,37074.51363679095
16.42,71.9,0.071,0.029,0.119,36641.8251,12,36073.55,36713.322694353104
16.38,72.6,0.069,0.04,0.119,36191.63498,12,35550.812,36258.21723535192
16.43,74.1,0.071,0.044,0.13,35820.53232,12,35134.645,35922.04308834838
16.46,75.1,0.073,0.04,0.137,35248.6692,12,34766.992,35308.959815418704
16.42,75.2,0.073,0.062,0.13,34433.46008,12,34099.242,34392.95055734414
16.43,75.7,0.07,0.037,0.159,33977.18631,12,33309.137,33926.88007534085
16.38,75.8,0.069,0.062,0.089,33380.98859,12,33101.555,33386.21541300843
16.36,75.8,0.069,0.037,0.119,32450.19011,12,32153.326,32473.10858720855
16.36,75.5,0.072,0.037,0.174,31446.38783,12,31109.04,31390.066984589903
16.35,75.1,0.072,0.044,0.133,30558.1749,12,30662.326,30544.28236170501
16.37,74.8,0.073,0.055,0.133,29499.61977,12,29598.357,29457.47878197788
16.39,75.0,0.072,0.029,0.141,28763.4981,12,28681.53,28723.042185797633
16.38,74.9,0.073,0.033,0.137,28161.21673,12,28399.018,28118.000041930838
16.39,74.6,0.072,0.044,0.13,27455.51331,12,27820.332,27549.943832507684
16.4,74.3,0.071,0.048,0.126,26841.06464,12,27221.492,26867.2168545912
16.42,75.1,0.071,0.062,0.137,26293.53612,12,26681.758,26199.94230960733
16.33,75.3,0.073,0.055,0.163,25715.58935,12,26082.354,25759.75727439406
16.31,75.2,0.074,0.033,0.137,25253.23194,12,25889.988,25271.221575524018
16.26,75.0,0.071,0.048,0.115,24888.21293,12,25576.15,24857.413504662618
16.3,73.9,0.071,0.059,0.133,24626.61597,12,25248.656,24663.214949826885
16.33,73.2,0.072,0.033,0.234,24225.09506,12,24923.2,24109.501896502894
16.32,72.7,0.072,0.062,0.122,23671.48289,12,24452.883,23715.332699935814
16.3,72.0,0.071,0.044,0.159,23385.55133,12,24020.473,23361.2296858597
16.36,70.9,0.07,0.062,0.133,23203.04183,12,24074.924,23243.22891453161
16.33,70.6,0.073,0.051,0.111,22728.51711,12,23918.574,22624.799964954145
16.32,70.5,0.073,0.062,0.141,22570.34221,12,23549.66,22496.905949868204
16.35,70.2,0.071,0.04,0.104,22278.327,12,23473.09,22265.805421102676
16.34,69.96,0.071,0.033,0.119,22071.48289,12,23317.768,22046.64054320169
16.34,69.23,0.073,0.044,0.156,21895.05703,12,22746.545,21889.409976747804
16.32,69.06,0.073,0.033,0.1,21901.14068,12,23216.055,21895.017689442604
16.36,68.36,0.073,0.04,0.115,21724.71483,12,23100.842,21708.135057989588
16.37,67.56,0.074,0.07,0.156,21542.20532,12,22535.254,21508.44848497709
16.38,67.59,0.073,0.08,0.148,21639.54373,12,22616.498,21631.04354170159
16.34,68.39,0.075,0.07,0.137,21645.62738,12,22685.396,21636.171638451953
16.32,68.42,0.07,0.055,0.1,21706.46388,12,23173.49,21715.616493439615
16.34,68.02,0.072,0.073,0.111,21505.70342,12,22844.127,21517.924342070855
16.34,68.16,0.072,0.051,0.13,21420.53232,12,22828.12,21465.875780224374
16.27,68.32,0.07,0.044,0.133,21292.77567,12,22589.855,21287.463383379294
16.28,67.76,0.074,0.048,0.159,21286.69202,12,22437.97,21277.51687148797
16.23,67.32,0.075,0.051,0.111,21317.11027,12,22631.932,21285.705175086252
16.21,67.22,0.072,0.055,0.133,21481.36882,12,22782.404,21462.612901729117
16.22,66.89,0.071,0.051,0.104,21499.61977,12,22929.105,21517.00572605833
16.19,66.46,0.072,0.062,0.163,21536.12167,12,22718.238,21510.21087546269
16.2,66.39,0.071,0.04,0.104,21530.03802,12,22953.77,21518.034654356292
16.23,66.12,0.074,0.077,0.096,21663.87833,12,23294.713,21634.532171338527
16.21,67.26,0.074,0.037,0.115,21767.30038,12,23047.049,21706.253100439477
16.18,68.19,0.072,0.044,0.156,21481.36882,12,22658.457,21459.350448601443
16.22,69.16,0.072,0.077,0.137,21578.70722,12,22761.129,21513.97179470016
16.14,69.76,0.073,0.051,0.159,21846.38783,12,22956.834,21809.884283592124
16.12,69.86,0.072,0.059,0.119,22625.09506,12,23860.504,22559.787994100632
16.18,69.29,0.072,0.055,0.137,22977.94677,12,24033.123,22946.41535593154
16.2,68.96,0.074,0.055,0.167,22959.69582,12,23723.988,22851.299365075472
16.17,69.36,0.073,0.048,0.171,23227.37643,12,23953.367,23231.081055181152
16.17,68.89,0.071,0.059,0.115,23653.23194,12,24455.807,23627.252113675815
16.2,68.66,0.072,0.048,0.13,23738.40304,12,24672.328,23706.13636034753
16.2,69.06,0.073,0.033,0.141,23336.88213,12,24150.68,23353.160109578515
16.15,69.96,0.072,0.066,0.133,23257.79468,12,24199.943,23238.174196200773
16.09,70.8,0.072,0.059,0.137,23136.12167,12,24075.02,23149.971736371535
16.13,71.8,0.074,0.055,0.126,22941.44487,12,23929.523,22856.51634570734
16.06,71.9,0.073,0.051,0.119,22844.10646,12,24013.96,22749.722906940955
16.07,71.8,0.072,0.029,0.145,22460.8365,12,23492.322,22419.365717602937
16.04,71.6,0.074,0.059,0.159,22174.90494,12,23229.082,22129.440085166003
16.03,71.1,0.074,0.099,0.171,22819.77186,12,23668.38,22744.24925052392
16.06,70.4,0.07,0.359,0.449,23647.14829,12,24305.256,23643.828329073127
16.04,70.2,0.072,0.981,1.027,24334.60076,12,25129.44,24187.217209152677
16.03,69.53,0.075,1.76,1.861,24626.61597,12,25650.49,24668.607205307824
16.04,69.23,0.073,3.93,3.975,24784.79087,12,25481.805,24737.633977782523
16.06,68.29,0.075,6.271,6.392,24882.12928,12,25892.258,24847.05404290083
16.09,67.82,0.075,10.25,10.5,25447.90875,12,26293.848,25399.997981084714
16.11,67.26,0.074,15.45,15.8,26141.44487,12,26909.27,26185.628413012535
16.11,67.16,0.078,19.49,20.06,26841.06464,12,27163.098,26883.813867373912
16.09,66.69,0.076,25.35,26.01,27066.1597,12,27662.168,27071.14692082783
16.12,65.59,0.076,31.92,32.71,27577.18631,12,28170.76,27653.824168491155
16.13,65.09,0.075,37.08,37.93,28313.30798,12,28655.477,28438.805813060044
16.18,65.95,0.076,39.29,40.15,28726.9962,12,28902.625,28775.094015821716
16.11,66.26,0.074,49.18,50.15,28994.67681,12,29244.332,28999.561087305083
16.09,67.02,0.086,56.91,57.99,29542.20532,12,29735.78,29558.800664128506
16.02,66.89,0.074,64.11,65.46,29755.13308,12,30046.158,29744.75687115886
16.06,67.02,0.077,63.96,65.34,30290.4943,12,30322.725,30303.461487044147
16.09,67.02,0.075,63.93,65.54,30436.5019,12,30757.01,30353.48098869618
16.15,66.56,0.071,68.09,69.54,30673.76426,12,30901.592,30673.520579483225
16.18,65.95,0.079,77.0,78.6,30752.85171,12,30500.148,30713.81442206862
16.26,64.79,0.082,93.2,95.0,30892.77567,12,30820.123,30952.259898923778
16.39,64.25,0.09,130.6,133.2,31166.53992,12,31142.445,31146.81814358066
16.5,64.72,0.088,156.4,159.8,31458.55513,12,31545.56,31483.26367555761
16.57,64.85,0.078,163.0,165.7,31665.39924,12,31397.826,31611.12407587205
16.63,65.25,0.102,173.4,176.7,31391.63498,12,31439.635,31410.42751667917
16.6,63.72,0.102,162.5,165.9,31720.15209,12,31709.703,31709.395046179914
16.48,63.89,0.104,166.3,170.1,32012.1673,12,31747.768,31943.148406816734
16.44,64.89,0.101,168.8,175.1,32182.50951,12,32129.277,32107.50870945991
16.43,65.19,0.101,162.7,167.1,32559.69582,12,32386.86,32484.344178361178
16.42,65.65,0.081,129.1,131.9,32608.36502,12,32152.473,32534.257496910654
16.3,65.42,0.076,105.0,106.7,32468.44106,12,32284.346,32438.342613844885
16.33,64.79,0.076,148.4,151.3,32127.75665,12,31839.201,32111.135004916126
16.58,63.05,0.076,179.8,183.5,32243.34601,12,32127.975,32144.86272472242
16.63,61.88,0.074,220.6,225.6,31872.24335,12,32026.354,31790.34444700018
16.75,60.78,0.076,230.2,227.8,31750.57034,12,31851.215,31710.79437985295
16.75,60.45,0.076,181.7,170.2,31586.31179,12,31587.824,31556.025092998218
16.83,60.61,0.078,294.4,177.4,31853.9924,12,31584.186,31795.14480747751
16.89,61.05,0.073,289.9,189.7,31829.65779,12,31882.814,31770.862494313784
16.8,61.48,0.076,218.6,183.0,31823.57414,12,31815.62,31770.302479691265
16.79,61.68,0.077,218.4,208.2,31756.65399,12,31709.578,31712.70804954772
16.7,61.95,0.076,175.1,172.8,31744.48669,12,31809.695,31717.446374499454
16.73,62.45,0.075,263.3,210.9,31574.14449,12,31594.139,31540.530790813107
16.74,62.38,0.078,201.1,189.3,31549.80989,12,31329.252,31543.019711161538
16.77,61.65,0.079,240.6,208.6,31537.64259,12,31383.031,31548.299458201425
16.7,62.32,0.076,159.6,163.0,31507.22433,12,31499.023,31488.03456954022
16.7,62.78,0.074,171.6,176.0,31476.80608,12,31693.201,31485.253997336076
16.74,65.95,0.075,198.8,191.3,31233.46008,12,31288.129,31216.25696995343
16.66,66.89,0.076,261.7,188.2,31251.71103,12,31318.482,31212.8054459856
16.66,67.72,0.074,253.9,148.2,31361.21673,12,31390.086,31410.745264964437
16.6,68.76,0.073,177.6,138.6,31294.29658,12,31479.54,31307.302693129932
16.51,68.96,0.076,193.6,164.4,31519.39163,12,31470.303,31478.85784478964
16.37,68.56,0.073,143.4,140.2,31519.39163,12,31647.328,31475.20035948639
16.28,68.09,0.075,85.7,90.8,31945.24715,12,31914.076,31861.339029437513
16.19,68.49,0.073,82.4,89.9,32480.60837,12,32488.092,32436.119720796567
16.22,68.72,0.073,100.8,116.7,33289.73384,12,33083.56,33271.95550199945
16.25,68.99,0.076,106.3,124.2,35005.32319,12,34369.656,34995.50610110169
16.21,69.03,0.076,51.85,57.87,37019.01141,12,36395.332,37016.82618232428
16.15,69.36,0.074,44.75,53.08,39586.31179,12,39133.38,39597.551603042935
16.06,70.8,0.074,42.65,45.33,40444.10646,12,39815.773,40344.971617602
16.05,72.2,0.072,12.55,13.28,41015.96958,12,40533.4,40885.473104765304
16.0,72.5,0.073,4.131,4.383,40882.12928,12,40960.9,40747.97519545281
16.0,72.4,0.075,1.046,1.153,40620.53232,12,39808.96,40641.453269135876
16.01,71.8,0.076,0.34,0.326,40377.18631,12,40137.977,40338.92319564574
15.97,71.4,0.076,0.124,0.137,40401.52091,12,39370.54,40319.62737928025
15.99,71.4,0.074,0.037,0.1,40669.20152,12,39811.41,40604.2335143586
16.06,72.2,0.074,0.026,0.156,40894.29658,12,39945.293,40849.03559149141
16.07,72.2,0.072,0.018,0.152,40584.03042,12,39626.465,40407.27850587157
16.12,71.5,0.075,0.037,0.148,40888.21293,12,39867.21,40716.71319488536
16.15,71.9,0.073,0.055,0.126,40517.11027,12,39688.176,40404.08148021234
16.1,73.0,0.073,0.04,0.126,40097.3384,12,39506.58,40003.15276772102
16.08,73.2,0.075,0.026,0.137,39902.6616,12,39014.39,39919.31922454785
16.07,73.0,0.072,0.033,0.167,39604.56274,12,38744.977,39582.7671985521
16.05,71.9,0.072,0.037,0.115,39282.12928,12,38542.965,39285.02886755367
16.04,70.8,0.075,0.018,0.178,39634.98099,12,38752.863,39671.889227315034
16.1,71.2,0.076,0.059,0.122,39695.81749,12,38714.824,39663.33132672941
16.18,72.5,0.072,0.048,0.082,39482.88973,12,38918.684,39423.27341874409
16.12,72.8,0.071,0.033,0.122,38825.85551,12,38228.27,38763.85585939719
16.08,71.7,0.073,0.026,0.148,38400.0,12,37665.703,38461.30174081931
16.11,70.8,0.073,0.062,0.133,38229.65779,12,37589.85,38286.83555226963
16.06,70.7,0.072,0.026,0.133,37895.05703,12,37149.527,37916.91507591091
16.1,71.0,0.073,0.051,0.133,37566.53992,12,36738.574,37583.475714803375
16.13,72.0,0.073,0.044,0.141,37134.60076,12,36354.1,37177.0364808959
16.12,72.8,0.073,0.04,0.13,36635.74144,12,36124.62,36712.27560283015
16.07,73.1,0.076,0.04,0.163,36398.47909,12,35475.953,36436.9346503362
16.05,73.0,0.073,0.04,0.126,35814.44867,12,35367.74,35923.22588365392
16.02,72.9,0.076,0.051,0.119,35157.41445,12,34573.65,35187.39250572209
16.03,72.5,0.072,0.048,0.163,34463.87833,12,33878.98,34490.24585144555
16.01,72.7,0.075,0.051,0.148,33806.84411,12,33242.34,33813.74855859396
16.03,72.4,0.071,0.048,0.104,33192.39544,12,33109.918,33162.688198320095
16.01,72.5,0.071,0.033,0.122,32176.42586,12,31989.238,32137.97079836677
16.01,72.4,0.071,0.044,0.126,31276.04563,12,31311.91,31172.02666985577
16.01,71.8,0.073,0.022,0.171,30375.6654,12,30119.611,30319.697899453302
16.03,71.1,0.075,0.059,0.122,29627.37643,12,29737.06,29651.92435092289
16.01,70.9,0.075,0.026,0.137,28915.58935,12,28989.67,28860.938186212923
16.04,70.6,0.073,0.037,0.141,28416.73004,12,28658.895,28481.733997224183
16.01,71.3,0.074,0.044,0.174,27765.77947,12,27656.6,27771.667428372064
15.98,71.4,0.074,0.04,0.137,27005.32319,12,27206.77,27019.924282839533
15.99,71.6,0.075,0.044,0.133,26579.46768,12,27061.996,26523.778573582145
15.97,71.7,0.074,0.051,0.126,26129.27757,12,26633.514,26177.34966550613
15.93,71.7,0.074,0.066,0.115,25587.8327,12,26233.555,25662.232016771035
15.96,71.8,0.076,0.033,0.185,25320.15209,12,25417.598,25297.077987066536
15.89,72.1,0.073,0.026,0.122,24705.70342,12,25324.99,24726.099686622463
15.88,72.3,0.072,0.04,0.145,24164.25856,12,24868.049,24064.38927773366
15.84,73.0,0.073,0.048,0.156,23415.96958,12,24047.629,23354.849240603187
15.84,73.2,0.074,0.033,0.145,23349.04943,12,24125.025,23355.878041832573
15.87,73.3,0.073,0.059,0.133,23081.36882,12,23999.25,23072.799691185635
15.86,73.8,0.073,0.051,0.148,22679.84791,12,23652.975,22625.25115653456
15.78,74.6,0.072,0.022,0.163,22430.41825,12,23353.004,22419.631630265554
15.74,75.3,0.072,0.044,0.159,22193.15589,12,23092.1,22134.92032983662
15.8,76.2,0.069,0.059,0.082,22059.31559,12,23422.828,22056.12827922012
15.85,76.3,0.072,0.026,0.141,21919.39163,12,22971.586,21900.940863007447
15.85,76.3,0.069,0.022,0.226,21882.88973,12,23013.842,21885.09349346513
15.84,76.1,0.069,0.051,0.148,21749.04943,12,22845.225,21716.312335127062
15.83,75.8,0.074,0.033,0.156,21761.21673,12,22733.389,21711.819526059026
15.83,75.6,0.076,0.04,0.159,21505.70342,12,22407.451,21514.227125188594
15.8,75.5,0.073,0.062,0.093,21627.37643,12,22966.154,21645.041223446566
15.75,75.2,0.074,0.022,0.159,21627.37643,12,22629.842,21634.84039609207
15.74,75.0,0.073,0.033,0.182,21615.20913,12,22541.11,21630.547710676212
15.73,74.5,0.073,0.033,0.13,21390.11407,12,22726.81,21465.356380004996
15.73,74.1,0.073,0.04,0.185,21177.18631,12,22153.82,21189.410836455238
15.66,74.0,0.069,0.059,0.111,21225.85551,12,22343.059,21208.696530349873
15.56,75.0,0.07,0.029,0.126,21177.18631,12,22580.535,21204.394173446817
15.37,76.1,0.068,0.033,0.182,21207.60456,12,22174.473,21199.060244045548
15.13,77.1,0.07,0.051,0.152,21092.01521,12,22297.094,21028.79946541942
14.99,77.2,0.073,0.037,0.163,21098.09886,12,22127.025,21198.112424228813
14.95,77.2,0.072,0.026,0.222,21189.35361,12,22808.672,21183.234639205733
14.98,76.8,0.073,0.033,0.208,21365.77947,12,22310.89,21447.929691911188
15.06,76.5,0.07,0.04,0.178,21396.19772,12,22504.348,21464.657950297616
15.1,76.1,0.067,0.04,0.141,21384.03042,12,22562.596,21470.82025607869
15.21,76.2,0.068,0.04,0.163,21311.02662,12,22461.523,21288.864534936885
15.23,76.0,0.071,0.048,0.159,21694.29658,12,23067.936,21717.50003347375
